original_path,enhanced_path,psnr,ssim
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1881.png,/content/enhanced_images/pres_enhanced/1881.png,23.933212480948317,0.9734884364167192
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2751.png,/content/enhanced_images/pres_enhanced/2751.png,23.188924302218744,0.9091338741347176
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3082.png,/content/enhanced_images/pres_enhanced/3082.png,19.543144069512955,0.876615065837339
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2067.png,/content/enhanced_images/pres_enhanced/2067.png,22.985848985110245,0.903864272575117
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1732.png,/content/enhanced_images/pres_enhanced/1732.png,23.47099118139314,0.9084139531723235
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1253.png,/content/enhanced_images/pres_enhanced/1253.png,24.039629356620292,0.9441764004554789
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/294.png,/content/enhanced_images/pres_enhanced/294.png,17.29678702713948,0.893492748279458
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/327.png,/content/enhanced_images/pres_enhanced/327.png,22.053947235584452,0.9197181415704038
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/361.png,/content/enhanced_images/pres_enhanced/361.png,22.331977178905355,0.893267739429464
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1221.png,/content/enhanced_images/pres_enhanced/1221.png,17.79689136055133,0.8386266273901152
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3017.png,/content/enhanced_images/pres_enhanced/3017.png,21.79428921925396,0.8988605627945299
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/885.png,/content/enhanced_images/pres_enhanced/885.png,23.353392154421073,0.7712455508565043
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2471.png,/content/enhanced_images/pres_enhanced/2471.png,23.35547374823602,0.8958660629607405
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2819.png,/content/enhanced_images/pres_enhanced/2819.png,17.262933934397335,0.8579917771718159
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1586.png,/content/enhanced_images/pres_enhanced/1586.png,22.484151059457123,0.8996423051513445
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2240.png,/content/enhanced_images/pres_enhanced/2240.png,24.470735033040604,0.9416743830503701
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1033.png,/content/enhanced_images/pres_enhanced/1033.png,21.90641223943787,0.908389437014504
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2457.png,/content/enhanced_images/pres_enhanced/2457.png,24.178111120845035,0.9448455501846331
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2346.png,/content/enhanced_images/pres_enhanced/2346.png,21.554794473846574,0.9176155871787689
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/902.png,/content/enhanced_images/pres_enhanced/902.png,25.05610251832254,0.9058585612401676
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3052.png,/content/enhanced_images/pres_enhanced/3052.png,22.32707067584482,0.9018536924777732
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1375.png,/content/enhanced_images/pres_enhanced/1375.png,19.855768145308755,0.8565925781392518
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/226.png,/content/enhanced_images/pres_enhanced/226.png,17.18887613631934,0.9053102115865925
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2419.png,/content/enhanced_images/pres_enhanced/2419.png,32.59692673774461,0.9984152173083235
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1338.png,/content/enhanced_images/pres_enhanced/1338.png,24.10651811319513,0.9349782470953564
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1953.png,/content/enhanced_images/pres_enhanced/1953.png,21.133198245458797,0.9107882047428272
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2251.png,/content/enhanced_images/pres_enhanced/2251.png,21.704695957514318,0.8975885834534528
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2257.png,/content/enhanced_images/pres_enhanced/2257.png,23.966666945778023,0.8949875650353243
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/153.png,/content/enhanced_images/pres_enhanced/153.png,23.33111464972534,0.9411173151543104
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2523.png,/content/enhanced_images/pres_enhanced/2523.png,21.822307037029,0.7936256745203517
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2712.png,/content/enhanced_images/pres_enhanced/2712.png,21.99051259262777,0.8933680853417546
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2231.png,/content/enhanced_images/pres_enhanced/2231.png,19.777843216450023,0.8379506344835734
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1336.png,/content/enhanced_images/pres_enhanced/1336.png,18.466693762976135,0.8436251986711589
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/23.png,/content/enhanced_images/pres_enhanced/23.png,16.807553809828423,0.8527893963748014
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2534.png,/content/enhanced_images/pres_enhanced/2534.png,20.376391300899922,0.9093127203330233
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1733.png,/content/enhanced_images/pres_enhanced/1733.png,24.10675985547739,0.9383329194435255
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/867.png,/content/enhanced_images/pres_enhanced/867.png,22.913564278561584,0.8978522096950761
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1680.png,/content/enhanced_images/pres_enhanced/1680.png,22.819341910252287,0.894093740181766
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2954.png,/content/enhanced_images/pres_enhanced/2954.png,19.914483968968312,0.9443478267985684
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2184.png,/content/enhanced_images/pres_enhanced/2184.png,26.525437482126755,0.9601092874509075
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2243.png,/content/enhanced_images/pres_enhanced/2243.png,20.991506734433028,0.8212734440004306
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2146.png,/content/enhanced_images/pres_enhanced/2146.png,22.470406295821736,0.916497491424963
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1134.png,/content/enhanced_images/pres_enhanced/1134.png,20.21645066298801,0.939382383382291
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2861.png,/content/enhanced_images/pres_enhanced/2861.png,22.966237289547898,0.9323263286094278
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2881.png,/content/enhanced_images/pres_enhanced/2881.png,18.256772720162708,0.8583612207405632
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2784.png,/content/enhanced_images/pres_enhanced/2784.png,16.93184220641466,0.7827558490898834
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2564.png,/content/enhanced_images/pres_enhanced/2564.png,22.9111958375251,0.9186742096812563
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1576.png,/content/enhanced_images/pres_enhanced/1576.png,17.2152310349812,0.7352667051373544
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1129.png,/content/enhanced_images/pres_enhanced/1129.png,20.16702336994137,0.8984469532730437
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/473.png,/content/enhanced_images/pres_enhanced/473.png,22.795489664435557,0.9127385494122854
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3107.png,/content/enhanced_images/pres_enhanced/3107.png,21.03547889357156,0.9088944094195108
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1180.png,/content/enhanced_images/pres_enhanced/1180.png,22.594020604806445,0.9157307111246651
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2448.png,/content/enhanced_images/pres_enhanced/2448.png,28.688201236993734,0.954774838984567
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2266.png,/content/enhanced_images/pres_enhanced/2266.png,22.674033024693525,0.934913208375408
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2018.png,/content/enhanced_images/pres_enhanced/2018.png,20.721505271653122,0.9058872650912094
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2042.png,/content/enhanced_images/pres_enhanced/2042.png,23.51398308522752,0.9619136254046078
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/108.png,/content/enhanced_images/pres_enhanced/108.png,17.000751204938595,0.8593706236179286
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2449.png,/content/enhanced_images/pres_enhanced/2449.png,21.83175468309315,0.9257840215446865
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1337.png,/content/enhanced_images/pres_enhanced/1337.png,21.100075560575505,0.9472536429171998
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1143.png,/content/enhanced_images/pres_enhanced/1143.png,22.187023511966583,0.9591478050487205
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1461.png,/content/enhanced_images/pres_enhanced/1461.png,20.87731435553923,0.8906424531268364
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/774.png,/content/enhanced_images/pres_enhanced/774.png,28.339374652458314,0.9617825155898048
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2736.png,/content/enhanced_images/pres_enhanced/2736.png,22.44573404485605,0.8924462620126767
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/319.png,/content/enhanced_images/pres_enhanced/319.png,22.776301787885174,0.9185780821630778
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1597.png,/content/enhanced_images/pres_enhanced/1597.png,15.454029105427816,0.7179142845247993
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2236.png,/content/enhanced_images/pres_enhanced/2236.png,22.59130973870321,0.921582446066727
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2463.png,/content/enhanced_images/pres_enhanced/2463.png,20.124990509699927,0.9402324583788705
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1598.png,/content/enhanced_images/pres_enhanced/1598.png,20.324821080830233,0.7044418262808199
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2431.png,/content/enhanced_images/pres_enhanced/2431.png,23.249815301567786,0.8912640158955131
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/647.png,/content/enhanced_images/pres_enhanced/647.png,14.210013125714859,0.757726139357796
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2038.png,/content/enhanced_images/pres_enhanced/2038.png,18.20143871853469,0.8418143652636423
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/228.png,/content/enhanced_images/pres_enhanced/228.png,17.652082277279508,0.8956143388262326
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2951.png,/content/enhanced_images/pres_enhanced/2951.png,22.233465338167804,0.9044922671126194
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/254.png,/content/enhanced_images/pres_enhanced/254.png,19.341975480670516,0.8987653259012275
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/367.png,/content/enhanced_images/pres_enhanced/367.png,21.889493609087076,0.9189479366166846
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3013.png,/content/enhanced_images/pres_enhanced/3013.png,22.556070841639425,0.8954262866812301
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2601.png,/content/enhanced_images/pres_enhanced/2601.png,22.660436112041126,0.946605865359138
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1152.png,/content/enhanced_images/pres_enhanced/1152.png,18.349469144516494,0.8916746444014466
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/819.png,/content/enhanced_images/pres_enhanced/819.png,18.451892398836204,0.8413949325123087
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3108.png,/content/enhanced_images/pres_enhanced/3108.png,22.397164605586525,0.9354800297921909
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1798.png,/content/enhanced_images/pres_enhanced/1798.png,20.165605965695764,0.8862316565626793
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/570.png,/content/enhanced_images/pres_enhanced/570.png,20.425260141821475,0.9243498975935572
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2696.png,/content/enhanced_images/pres_enhanced/2696.png,22.08630385752103,0.9165005796896344
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1222.png,/content/enhanced_images/pres_enhanced/1222.png,25.29335362838389,0.9821502785475128
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2216.png,/content/enhanced_images/pres_enhanced/2216.png,21.165392060240027,0.8559539082372741
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2325.png,/content/enhanced_images/pres_enhanced/2325.png,20.406400004980696,0.8763268287941898
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3089.png,/content/enhanced_images/pres_enhanced/3089.png,20.274247199292823,0.8763832170611441
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2371.png,/content/enhanced_images/pres_enhanced/2371.png,22.919511039466187,0.8998374579795273
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1933.png,/content/enhanced_images/pres_enhanced/1933.png,19.13304905396517,0.8772972551941495
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1146.png,/content/enhanced_images/pres_enhanced/1146.png,23.866339647518437,0.9327959373746125
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2728.png,/content/enhanced_images/pres_enhanced/2728.png,23.048771165293253,0.8755526388245991
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2692.png,/content/enhanced_images/pres_enhanced/2692.png,20.916209103993886,0.894801665834023
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1545.png,/content/enhanced_images/pres_enhanced/1545.png,23.780919364481214,0.945100482705086
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/140.png,/content/enhanced_images/pres_enhanced/140.png,23.854597250441238,0.9472593190886923
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2820.png,/content/enhanced_images/pres_enhanced/2820.png,23.74375470093004,0.913400906391506
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1433.png,/content/enhanced_images/pres_enhanced/1433.png,25.555540298239162,0.9280082258768368
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2651.png,/content/enhanced_images/pres_enhanced/2651.png,21.738247735029145,0.8905982269337249
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/184.png,/content/enhanced_images/pres_enhanced/184.png,22.353806623381473,0.9055049840163428
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2793.png,/content/enhanced_images/pres_enhanced/2793.png,22.748334950959315,0.9162534027695495
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3025.png,/content/enhanced_images/pres_enhanced/3025.png,22.81439875547889,0.8728625986902468
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/192.png,/content/enhanced_images/pres_enhanced/192.png,20.903983824336997,0.8449022490582533
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2053.png,/content/enhanced_images/pres_enhanced/2053.png,23.57615442663449,0.9078656550056003
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2277.png,/content/enhanced_images/pres_enhanced/2277.png,23.086133997375434,0.8996289187346886
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3055.png,/content/enhanced_images/pres_enhanced/3055.png,23.59667130071074,0.9344309899895509
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2026.png,/content/enhanced_images/pres_enhanced/2026.png,22.662835126714747,0.9081687022843257
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2001.png,/content/enhanced_images/pres_enhanced/2001.png,19.60456278724832,0.879296446853095
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1876.png,/content/enhanced_images/pres_enhanced/1876.png,18.912739967852612,0.854833976961227
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2766.png,/content/enhanced_images/pres_enhanced/2766.png,19.195402877793192,0.8387058448511304
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1256.png,/content/enhanced_images/pres_enhanced/1256.png,22.31968103648257,0.8861393898095199
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2413.png,/content/enhanced_images/pres_enhanced/2413.png,22.566007025365305,0.926825363714029
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2975.png,/content/enhanced_images/pres_enhanced/2975.png,19.953709482898827,0.8712563065370754
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1228.png,/content/enhanced_images/pres_enhanced/1228.png,15.503667942555627,0.7901213266800596
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1400.png,/content/enhanced_images/pres_enhanced/1400.png,24.615414559970844,0.935146344469514
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2646.png,/content/enhanced_images/pres_enhanced/2646.png,21.86294354448094,0.9090041163495335
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/516.png,/content/enhanced_images/pres_enhanced/516.png,23.810822888795666,0.9259373311980961
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2982.png,/content/enhanced_images/pres_enhanced/2982.png,19.043649996796066,0.8840773726622987
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2631.png,/content/enhanced_images/pres_enhanced/2631.png,24.86102701247067,0.93201688713972
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2102.png,/content/enhanced_images/pres_enhanced/2102.png,23.722324843827685,0.9345062133294547
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1194.png,/content/enhanced_images/pres_enhanced/1194.png,20.616162513653386,0.9060907357478728
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/496.png,/content/enhanced_images/pres_enhanced/496.png,21.915962829183194,0.9004767423496934
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2549.png,/content/enhanced_images/pres_enhanced/2549.png,16.21209336964623,0.8743246869325689
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2028.png,/content/enhanced_images/pres_enhanced/2028.png,22.530869375917803,0.914314858114323
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2298.png,/content/enhanced_images/pres_enhanced/2298.png,20.105440181998876,0.9416049237388323
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/227.png,/content/enhanced_images/pres_enhanced/227.png,16.278505890202414,0.8877975630332361
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/454.png,/content/enhanced_images/pres_enhanced/454.png,22.035526581696956,0.9005665938119521
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3111.png,/content/enhanced_images/pres_enhanced/3111.png,22.25281589671916,0.933673186445726
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/793.png,/content/enhanced_images/pres_enhanced/793.png,23.064243050757728,0.8905174670872906
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2884.png,/content/enhanced_images/pres_enhanced/2884.png,22.62790537552391,0.9014166101516008
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1692.png,/content/enhanced_images/pres_enhanced/1692.png,16.32257331216377,0.807065812117452
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2178.png,/content/enhanced_images/pres_enhanced/2178.png,26.03737861042282,0.9084752855275093
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2208.png,/content/enhanced_images/pres_enhanced/2208.png,19.01536671991592,0.8830672551644227
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/492.png,/content/enhanced_images/pres_enhanced/492.png,23.810822888795666,0.9259373311980961
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1773.png,/content/enhanced_images/pres_enhanced/1773.png,20.267554605593013,0.8920378640302824
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2940.png,/content/enhanced_images/pres_enhanced/2940.png,22.771128368183618,0.9329321396029829
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1603.png,/content/enhanced_images/pres_enhanced/1603.png,11.229412809256193,0.7052024894631421
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2057.png,/content/enhanced_images/pres_enhanced/2057.png,27.82968108907528,0.9915255837975929
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1441.png,/content/enhanced_images/pres_enhanced/1441.png,22.02368327997474,0.8430131365253644
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2698.png,/content/enhanced_images/pres_enhanced/2698.png,23.354717753388343,0.9375964228982417
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/343.png,/content/enhanced_images/pres_enhanced/343.png,23.691696119188315,0.9160607400966003
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/513.png,/content/enhanced_images/pres_enhanced/513.png,21.929395667092898,0.9021348564901847
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/237.png,/content/enhanced_images/pres_enhanced/237.png,28.684510544493666,0.9907875436780242
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1035.png,/content/enhanced_images/pres_enhanced/1035.png,21.289528439471788,0.8555971482298159
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1768.png,/content/enhanced_images/pres_enhanced/1768.png,30.0744528095341,0.9611108014493304
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/93.png,/content/enhanced_images/pres_enhanced/93.png,23.690826497869168,0.9392881731880671
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/207.png,/content/enhanced_images/pres_enhanced/207.png,15.58974718249695,0.8709451707698218
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2995.png,/content/enhanced_images/pres_enhanced/2995.png,20.77734979544193,0.8869547670729699
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2051.png,/content/enhanced_images/pres_enhanced/2051.png,23.57615442663449,0.9078656550056003
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/842.png,/content/enhanced_images/pres_enhanced/842.png,20.6568560156827,0.8758131183828548
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/3044.png,/content/enhanced_images/pres_enhanced/3044.png,22.255913858306734,0.9034261461472632
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2374.png,/content/enhanced_images/pres_enhanced/2374.png,20.59186438171606,0.8700658765581842
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2129.png,/content/enhanced_images/pres_enhanced/2129.png,20.408895167207213,0.8860563037102382
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2875.png,/content/enhanced_images/pres_enhanced/2875.png,19.911996842255554,0.8919688913129858
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/1242.png,/content/enhanced_images/pres_enhanced/1242.png,24.07496694413318,0.9066359465350311
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2943.png,/content/enhanced_images/pres_enhanced/2943.png,27.605255685679367,0.9813924410528027
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/2334.png,/content/enhanced_images/pres_enhanced/2334.png,19.295030595980112,0.8448751420963414
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/435.png,/content/enhanced_images/pres_enhanced/435.png,22.88410002751889,0.9116047668269669
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/144.png,/content/enhanced_images/pres_enhanced/144.png,24.399971598600693,0.9570804358973299
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/590.png,/content/enhanced_images/pres_enhanced/590.png,22.160604867990145,0.9429257442562007
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/898.png,/content/enhanced_images/pres_enhanced/898.png,20.86002586521897,0.9364436912770124
/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Training/training_words/576.png,/content/enhanced_images/pres_enhanced/576.png,20.88106216148315,0.9364053365412724
